1	    25	20.18	
2	    25	38.08	
1	    36	19.58	
1	    18	29.68	
1	    41	30.58	
1	    6	35.18	
1	    27	36.68	
1	    40	39.58	
1	    19	44.38	
1	    34	48.78	
1	    38	53.88	
1	    16	65.84	
1	    31	84.78	
102.721	-4.6611	62.9	14
1	    16	9.95	
2	    16	19.25	
1	    34	24.25	
2	    34	41.25	
1	    38	25.05	
2	    38	43.05	
1	    31	27.15	
2	    31	47.35	
1	    40	31.55	
2	    40	55.05	
1	    19	34.95	
2	    19	60.65	
1	    6	40.05	
1	    37	52.95	
105.4781	-8.3485	28.1	32
1	    33	27.33	
2	    33	49.33	
1	    37	28.33	
2	    37	51.23	
1	    32	34.83	
2	    32	62.43	
1	    24	36.93	
2	    24	65.53	
2	    36	67.83	
1	    36	37.39	
1	    1	37.23	
2	    1	68.13	
1	    25	42.5	
2	    25	76.15	
1	    6	45.23	
2	    6	80.83	
1	    40	43.93	
2	    40	80.33	
1	    41	45.23	
2	    41	82.43	
1	    18	49.33	
2	    18	88.13	
1	    19	52.93	
2	    19	94.63	
1	    27	54.53	
2	    27	96.53	
1	    34	53.43	
2	    34	97.03	
1	    38	59.53	
2	    38	106.63	
1	    16	67.01	
1	    31	88.73	
106.6391	-7.9	30.8	21
1	    7	16.05	
2	    7	23.65	
2	    33	31.35	
1	    36	21.55	
2	    36	33.1	
1	    25	24.6	
2	    25	43.85	
2	    37	50.25	
1	    1	31.65	
2	    1	51.05	
1	    41	30.15	
2	    41	47.65	
1	    24	34.65	
2	    24	56.65	
1	    18	33.35	
2	    18	54.25	
1	    27	38.15	
2	    27	62.55	
1	    40	54.55	
2	    40	92.45	
1	    38	68.55	
106.3885	-8.5638	24.8	25
1	    33	29.29	
2	    33	42.99	
2	    36	58.19	
1	    32	36.39	
2	    32	55.39	
1	    37	35.29	
2	    37	54.19	
1	    25	39.99	
2	    25	62.19	
1	    1	41.09	
2	    1	63.69	
1	    24	40.69	
2	    24	63.89	
1	    18	47.39	
2	    18	76.39	
1	    27	53.49	
2	    27	85.89	
1	    40	56.29	
2	    40	91.09	
2	    34	107.49	
1	    38	70.39	
2	    38	116.69	
1	    16	81.19	
1	    31	100.39	
2	    31	171.29	
104.3647	-6.5032	40.0	16
1	    40	17.5	
2	    40	30.7	
1	    37	21.5	
2	    37	37.8	
1	    6	23.8	
2	    6	42.0	
1	    34	25.6	
1	    19	28.3	
1	    24	29.5	
1	    38	33.4	
1	    16	41.4	
1	    7	41.7	
2	    25	92.37	
1	    25	48.1	
1	    36	54.1	
1	    41	63.4	
104.1936	-5.9677	62.1	14
1	    40	11.99	
2	    40	20.69	
1	    34	18.59	
2	    34	32.69	
1	    6	21.09	
1	    19	23.39	
1	    38	25.89	
1	    37	25.59	
2	    37	46.79	
1	    24	30.89	
1	    16	33.06	
1	    25	50.56	
2	    25	97.44	
1	    36	57.54	
102.0052	-4.3947	37.0	9
1	    16	17.62	
2	    16	30.02	
1	    31	22.22	
2	    31	34.62	
1	    34	34.52	
1	    38	34.92	
2	    38	61.12	
1	    40	42.42	
1	    37	63.02	
104.6101	-5.0354	134.3	18
1	    19	17.61	
1	    34	18.31	
1	    38	19.61	
1	    6	19.61	
1	    16	31.71	
2	    16	54.51	
1	    24	31.41	
1	    37	31.51	
2	    37	55.71	
1	    32	42.21	
1	    33	43.71	
2	    33	76.31	
1	    31	48.51	
2	    25	95.08	
1	    25	54.31	
1	    36	59.71	
1	    41	68.61	
1	    27	72.61	
107.8498	-8.3787	24.4	18
1	    36	17.45	
2	    36	27.75	
1	    41	17.25	
2	    41	26.75	
1	    27	27.95	
2	    25	53.32	
1	    25	29.85	
1	    33	33.25	
1	    32	37.85	
2	    32	63.15	
1	    1	43.25	
1	    37	45.15	
1	    24	47.45	
1	    6	67.25	
1	    40	68.85	
1	    19	81.55	
1	    34	84.25	
1	    31	113.65	
104.3599	-6.5959	40.0	10
1	    40	18.14	
2	    40	32.24	
1	    37	21.54	
2	    37	38.24	
1	    6	25.44	
2	    6	44.24	
1	    34	28.64	
1	    38	34.14	
1	    32	40.74	
1	    16	42.54	
105.3708	-6.1118	9.2	20
1	    37	11.23	
2	    37	19.63	
1	    6	13.83	
2	    6	24.63	
1	    24	14.03	
2	    24	25.13	
1	    40	19.83	
2	    40	35.53	
1	    1	23.53	
2	    1	41.63	
1	    19	25.13	
2	    19	44.03	
1	    32	25.73	
2	    32	45.33	
1	    33	26.63	
2	    33	46.63	
1	    34	30.73	
1	    38	34.23	
1	    25	38.53	
1	    36	45.33	
103.0979	-4.8425	66.1	21
1	    16	11.86	
2	    16	21.54	
1	    34	18.06	
2	    34	30.76	
1	    38	21.26	
2	    38	37.76	
1	    40	24.96	
2	    40	44.06	
1	    19	29.46	
2	    19	52.26	
1	    31	31.56	
2	    31	56.86	
1	    6	35.46	
1	    37	46.26	
1	    32	60.86	
2	    25	128.08	
1	    25	74.96	
1	    36	77.52	
2	    36	136.5	
1	    41	87.06	
1	    27	92.16	
105.1939	-6.9806	47.5	12
1	    37	11.67	
2	    37	19.77	
1	    24	21.17	
2	    24	38.57	
1	    33	22.87	
1	    32	26.07	
2	    32	48.37	
1	    6	26.97	
1	    40	27.47	
1	    1	28.17	
1	    25	38.59	
2	    25	62.17	
107.5744	-8.3808	52.0	17
1	    36	14.47	
2	    36	25.72	
1	    41	17.17	
2	    25	47.34	
1	    25	25.97	
1	    27	27.87	
2	    27	51.17	
1	    32	31.77	
2	    32	56.77	
1	    37	37.77	
2	    37	66.47	
1	    24	41.97	
2	    24	74.77	
1	    40	60.97	
2	    40	107.97	
1	    38	74.87	
1	    16	88.37	
103.2871	-6.1761	12.6	19
1	    40	27.31	
2	    40	43.41	
1	    34	25.71	
2	    34	44.41	
1	    16	32.51	
1	    38	34.51	
2	    38	59.71	
1	    19	36.71	
2	    19	60.71	
1	    6	36.31	
1	    37	38.51	
2	    37	75.51	
1	    24	48.71	
1	    31	52.31	
1	    1	54.91	
1	    33	56.31	
1	    32	60.01	
1	    25	65.51	
2	    25	118.71	
106.6822	-7.4871	71.6	16
1	    33	11.66	
2	    33	22.06	
1	    32	17.56	
2	    32	30.96	
1	    36	19.36	
1	    25	20.46	
2	    25	37.96	
1	    1	22.86	
1	    37	22.76	
2	    37	39.46	
1	    24	24.76	
2	    24	45.76	
1	    41	28.46	
1	    18	28.16	
1	    27	34.16	
1	    38	59.16	
106.4059	-7.6441	74.9	24
1	    33	16.0	
1	    32	23.2	
1	    37	22.8	
2	    37	41.2	
1	    36	23.6	
2	    36	42.54	
1	    25	28.45	
2	    25	50.0	
1	    1	28.2	
2	    1	50.4	
1	    24	28.1	
2	    24	50.3	
1	    41	31.9	
2	    41	56.1	
1	    18	35.5	
2	    18	63.2	
1	    27	40.6	
1	    6	40.6	
1	    40	43.7	
1	    19	49.4	
1	    34	53.5	
1	    38	58.1	
1	    16	68.86	
1	    31	88.1	
107.4601	-5.8827	302.0	21
1	    1	41.15	
1	    25	40.4	
2	    25	73.0	
1	    32	40.55	
2	    32	72.95	
1	    18	41.25	
1	    24	43.15	
2	    24	74.75	
1	    33	42.55	
2	    33	74.45	
1	    37	45.95	
2	    37	79.05	
1	    27	46.85	
1	    41	45.55	
1	    19	55.45	
1	    40	57.45	
1	    34	63.65	
1	    38	62.75	
1	    16	75.71	
2	    16	131.09	
1	    31	89.75	
102.7094	-4.6487	56.0	9
1	    16	11.31	
2	    16	17.71	
1	    34	24.41	
1	    38	25.31	
2	    38	44.11	
1	    31	27.31	
1	    40	32.31	
2	    40	55.21	
1	    37	53.61	
103.8817	-6.2665	48.0	15
1	    40	16.78	
1	    34	22.28	
1	    6	26.58	
1	    19	28.88	
1	    38	29.88	
1	    37	28.98	
1	    16	33.24	
2	    16	57.44	
1	    24	34.28	
1	    1	41.88	
1	    33	42.28	
1	    32	42.98	
1	    31	54.48	
1	    25	55.88	
2	    25	100.38	
105.457	-5.7257	168.9	31
1	    6	22.8	
2	    6	39.5	
1	    24	24.0	
2	    24	41.8	
1	    37	23.9	
2	    37	41.4	
1	    40	25.9	
2	    40	44.9	
2	    19	48.0	
1	    19	27.1	
1	    1	28.1	
2	    1	49.7	
1	    32	30.7	
2	    32	53.6	
1	    34	32.2	
2	    34	55.9	
1	    33	31.5	
2	    33	55.5	
1	    38	34.5	
2	    38	59.7	
1	    25	41.15	
2	    25	72.3	
1	    16	46.76	
2	    16	80.02	
1	    18	47.7	
2	    18	84.1	
1	    41	53.8	
2	    41	93.6	
1	    27	58.6	
1	    31	63.6	
2	    31	111.1	
105.0111	-6.7294	7.6	22
1	    37	13.33	
2	    37	20.83	
1	    40	26.53	
2	    40	43.73	
1	    6	26.23	
2	    6	44.03	
1	    33	28.63	
2	    33	48.23	
1	    1	31.33	
2	    1	52.53	
1	    32	30.93	
2	    32	52.73	
1	    19	35.73	
2	    19	60.83	
1	    34	37.13	
2	    34	62.63	
1	    38	42.23	
1	    25	44.43	
2	    25	76.95	
1	    36	47.33	
1	    16	48.43	
1	    31	69.13	
102.5354	-5.3099	28.3	15
1	    16	19.4	
2	    16	32.75	
1	    34	26.33	
2	    34	46.53	
1	    38	30.63	
2	    38	53.73	
1	    40	32.33	
2	    40	55.23	
1	    31	36.13	
2	    31	65.83	
1	    37	51.43	
1	    25	80.31	
1	    36	82.83	
1	    41	92.23	
1	    27	98.03	
107.3401	-8.0462	65.2	18
1	    36	13.38	
2	    36	23.18	
1	    41	19.28	
2	    41	33.78	
2	    25	39.78	
1	    25	22.48	
1	    33	21.48	
2	    33	38.28	
1	    32	26.78	
2	    32	47.18	
1	    27	28.98	
2	    27	50.28	
1	    37	33.18	
1	    24	36.38	
2	    24	62.58	
1	    40	55.68	
1	    38	70.58	
1	    16	82.38	
103.1532	-4.932	62.8	21
1	    16	13.8	
2	    16	25.4	
1	    34	16.92	
1	    38	21.22	
2	    38	37.52	
1	    40	23.42	
2	    40	41.62	
1	    19	28.32	
1	    31	33.52	
1	    6	33.42	
1	    37	44.52	
1	    24	48.32	
1	    1	55.42	
1	    32	59.22	
1	    33	58.32	
1	    25	72.97	
2	    25	131.64	
1	    36	76.42	
1	    18	78.12	
1	    41	85.32	
1	    27	90.82	
107.6312	-7.9905	67.7	12
1	    36	12.07	
2	    36	21.17	
1	    41	16.47	
2	    41	28.37	
1	    25	19.97	
2	    25	37.37	
1	    27	24.27	
2	    27	42.07	
1	    33	24.47	
2	    33	43.97	
1	    37	35.77	
1	    40	59.37	
103.0111	-3.147	200.0	19
1	    31	29.8	
2	    31	52.4	
2	    16	55.7	
1	    16	31.9	
1	    38	36.9	
2	    38	64.3	
1	    34	39.9	
1	    40	47.1	
1	    6	52.0	
1	    24	65.9	
1	    37	64.7	
1	    32	75.4	
1	    33	76.3	
1	    25	86.47	
2	    25	154.35	
1	    36	92.0	
2	    36	164.11	
1	    41	100.0	
1	    27	104.0	
106.0383	-7.2288	70.6	23
1	    33	11.16	
2	    33	20.46	
1	    37	12.56	
1	    32	18.06	
2	    32	33.06	
1	    24	19.76	
1	    1	21.46	
2	    1	38.76	
1	    25	27.08	
2	    25	48.71	
1	    36	26.66	
2	    36	47.88	
1	    6	31.96	
1	    40	34.46	
2	    40	62.56	
1	    18	35.76	
1	    41	36.16	
1	    19	40.76	
1	    27	43.96	
1	    34	43.96	
1	    38	49.66	
1	    16	60.3	
1	    31	84.26	
107.2392	-7.5551	84.2	25
1	    36	14.38	
2	    36	24.0	
2	    25	34.4	
1	    25	18.18	
1	    33	17.88	
2	    33	31.48	
1	    32	21.68	
2	    32	38.08	
1	    41	21.88	
2	    41	38.48	
1	    1	26.48	
2	    1	46.18	
1	    27	28.88	
1	    37	29.48	
2	    37	51.18	
1	    24	30.28	
2	    24	55.18	
1	    6	46.08	
1	    40	51.48	
1	    19	54.68	
1	    34	62.48	
1	    38	64.38	
1	    16	77.18	
2	    16	132.76	
1	    31	95.18	
104.595	-5.1428	116.5	14
1	    19	15.68	
2	    19	30.98	
1	    40	17.38	
2	    40	28.98	
1	    34	18.58	
1	    38	19.88	
2	    38	34.98	
1	    16	31.28	
2	    16	55.38	
1	    37	31.28	
2	    37	55.38	
1	    31	47.98	
1	    25	54.43	
1	    36	59.98	
105.1971	-7.0735	51.0	21
1	    37	11.83	
2	    37	19.83	
1	    24	21.43	
2	    24	40.63	
1	    33	21.43	
2	    33	41.43	
1	    32	25.83	
1	    40	28.03	
1	    6	27.93	
1	    1	27.63	
1	    19	35.73	
1	    34	38.43	
1	    25	38.83	
2	    25	67.05	
1	    36	39.99	
2	    36	70.13	
1	    38	43.13	
1	    41	49.63	
1	    16	52.73	
2	    16	91.58	
1	    27	58.53	
102.2542	-6.4938	24.0	20
1	    34	37.22	
1	    40	38.12	
2	    40	65.02	
1	    38	43.52	
2	    38	74.72	
1	    19	47.42	
1	    6	49.22	
2	    6	84.12	
1	    31	51.42	
1	    37	51.52	
2	    37	88.22	
1	    24	58.82	
1	    33	64.42	
1	    1	65.82	
1	    32	67.12	
2	    25	141.87	
1	    25	80.12	
1	    36	81.32	
1	    41	91.12	
1	    27	98.42	
102.2026	-6.5112	35.0	11
1	    34	35.33	
2	    34	63.33	
1	    40	36.43	
2	    40	64.93	
1	    38	40.93	
2	    38	73.73	
1	    31	48.33	
1	    37	49.73	
2	    25	139.0	
1	    25	75.83	
1	    36	79.53	
105.8067	-6.8269	113.3	26
1	    37	17.21	
2	    37	28.31	
1	    33	19.71	
2	    33	32.01	
1	    24	19.81	
2	    24	33.91	
1	    32	21.91	
2	    32	37.71	
1	    1	22.51	
2	    1	39.21	
1	    6	29.31	
2	    6	50.31	
2	    25	57.58	
1	    25	32.81	
1	    40	33.11	
2	    40	56.31	
2	    36	61.01	
1	    36	34.65	
1	    18	39.61	
2	    18	69.71	
1	    34	41.21	
2	    34	73.61	
1	    41	43.81	
1	    38	45.41	
2	    38	78.81	
1	    31	76.21	
107.1335	-8.0329	19.1	15
1	    36	16.91	
2	    36	26.71	
1	    33	22.31	
2	    33	36.81	
1	    25	24.58	
2	    25	42.42	
1	    41	24.51	
2	    41	40.11	
1	    32	27.61	
2	    32	45.01	
1	    27	33.91	
2	    27	56.71	
1	    37	33.51	
2	    37	54.21	
1	    38	69.81	
103.9436	-6.3817	32.0	18
1	    40	19.19	
1	    34	25.39	
1	    6	28.19	
1	    37	28.59	
2	    37	51.09	
1	    19	31.29	
1	    38	32.89	
1	    24	35.79	
2	    24	62.29	
1	    16	37.25	
1	    33	44.29	
1	    1	42.99	
1	    32	43.99	
1	    25	57.21	
2	    25	102.69	
1	    36	59.5	
1	    41	68.69	
1	    27	77.29	
107.2516	-8.6541	35.0	12
1	    36	21.73	
2	    36	35.43	
1	    41	25.13	
2	    41	41.63	
1	    33	29.93	
2	    33	49.73	
1	    25	31.9	
2	    25	53.43	
1	    27	35.03	
1	    32	34.93	
1	    1	42.23	
1	    37	40.73	
103.5111	-5.0058	100.0	15
1	    34	13.79	
2	    34	24.19	
1	    38	16.39	
1	    40	20.19	
2	    40	34.29	
1	    19	22.99	
2	    19	39.89	
1	    6	28.59	
1	    31	37.89	
1	    37	39.89	
1	    32	54.29	
1	    25	67.14	
2	    25	121.01	
1	    36	71.45	
2	    36	121.67	
109.0862	-8.1063	73.3	15
1	    41	14.46	
2	    41	25.46	
1	    27	18.26	
2	    36	39.26	
1	    36	22.62	
1	    25	33.23	
2	    25	59.21	
1	    33	42.76	
1	    32	44.56	
1	    37	54.36	
1	    40	79.16	
1	    19	81.06	
1	    34	87.66	
1	    38	89.86	
1	    31	121.96	
105.3731	-6.1619	26.0	16
1	    37	8.6	
1	    24	11.5	
1	    6	13.1	
1	    40	18.3	
1	    1	21.0	
1	    19	23.9	
1	    32	23.9	
1	    33	24.6	
1	    38	34.0	
2	    25	71.4	
1	    25	37.3	
1	    36	43.4	
1	    18	45.1	
1	    41	52.7	
1	    27	61.0	
1	    31	64.9	
105.4047	-6.0672	15.1	21
1	    37	10.98	
2	    37	19.98	
1	    6	13.68	
2	    6	20.58	
1	    24	13.78	
2	    24	24.68	
1	    40	22.08	
2	    40	33.28	
1	    1	22.98	
2	    1	41.08	
1	    19	26.08	
2	    19	43.88	
1	    32	25.38	
1	    33	26.48	
2	    33	46.18	
1	    34	31.98	
2	    34	55.78	
1	    38	35.18	
2	    25	74.85	
1	    25	38.98	
1	    36	45.18	
105.0811	-6.8504	53.1	21
1	    37	12.92	
2	    37	21.72	
1	    24	22.32	
1	    40	25.42	
1	    33	24.82	
2	    33	44.82	
1	    6	25.92	
1	    32	28.32	
1	    1	28.92	
2	    1	50.32	
1	    19	33.92	
2	    19	58.72	
1	    34	35.32	
1	    38	40.92	
1	    25	40.32	
1	    36	42.53	
2	    36	73.51	
1	    16	50.52	
2	    16	86.55	
1	    41	52.72	
1	    27	58.22	
102.6674	-4.4542	66.0	15
1	    16	9.36	
2	    16	17.96	
1	    31	24.26	
1	    34	24.46	
1	    38	25.16	
1	    40	32.16	
1	    19	34.46	
1	    6	42.26	
1	    37	53.56	
1	    24	57.46	
1	    32	67.96	
1	    18	88.36	
1	    36	84.07	
1	    41	94.76	
1	    27	99.16	
107.341	-8.1995	62.0	13
1	    41	19.6	
2	    41	33.5	
1	    25	23.82	
2	    25	41.54	
1	    33	23.9	
1	    32	28.9	
1	    27	29.4	
1	    37	35.3	
1	    24	38.5	
1	    40	60.1	
1	    34	68.6	
1	    38	72.2	
1	    16	85.6	
104.3522	-6.0904	58.4	17
1	    40	13.24	
2	    40	22.94	
1	    34	21.04	
1	    6	20.64	
1	    19	23.94	
1	    37	22.44	
2	    37	40.84	
1	    38	28.24	
1	    24	28.24	
1	    16	35.84	
1	    1	37.44	
1	    33	37.04	
1	    43	39.94	
1	    25	51.49	
2	    25	88.71	
1	    31	56.64	
1	    41	64.44	
102.9981	-4.8466	67.5	18
1	    16	12.27	
2	    16	21.14	
1	    34	18.71	
2	    34	32.41	
1	    43	21.61	
2	    43	38.71	
1	    38	21.81	
1	    40	25.81	
1	    19	29.91	
1	    31	31.21	
1	    6	35.61	
1	    37	47.11	
1	    24	51.01	
1	    32	61.01	
1	    25	74.03	
2	    25	137.03	
1	    41	88.51	
1	    27	93.31	
102.158	-4.5193	37.0	11
1	    16	15.41	
2	    16	26.11	
1	    31	23.61	
2	    31	41.11	
1	    43	26.01	
1	    34	32.01	
2	    34	55.01	
1	    38	32.51	
2	    38	56.71	
1	    40	39.41	
1	    37	61.61	
107.6142	-8.2234	44.4	14
1	    41	15.46	
2	    41	26.86	
2	    25	42.74	
1	    25	23.66	
1	    27	25.56	
2	    27	45.06	
1	    37	37.36	
2	    37	63.56	
1	    40	62.56	
2	    40	105.76	
1	    19	62.56	
1	    34	72.26	
1	    38	75.36	
1	    43	88.96	
108.0855	-7.9218	74.5	11
1	    41	11.38	
2	    41	20.18	
1	    27	20.38	
2	    25	41.8	
1	    25	21.68	
1	    6	59.88	
1	    40	62.88	
1	    34	75.08	
1	    38	75.48	
1	    43	88.58	
1	    16	90.26	
102.3547	-4.6309	35.0	9
1	    16	14.48	
2	    16	23.08	
1	    43	24.38	
2	    43	40.48	
1	    31	25.78	
2	    31	43.58	
1	    38	30.28	
2	    38	51.18	
1	    40	38.38	
103.7404	-6.1397	47.0	12
1	    40	16.97	
2	    40	30.17	
1	    34	19.37	
1	    6	27.37	
1	    19	27.67	
1	    38	26.77	
2	    38	50.17	
1	    16	30.47	
2	    16	54.87	
1	    37	31.57	
1	    43	36.37	
1	    31	49.87	
102.9803	-4.9333	65.8	16
1	    16	12.46	
2	    16	20.74	
1	    34	19.26	
2	    34	32.66	
1	    43	21.56	
2	    43	37.76	
1	    38	21.66	
2	    38	37.96	
1	    40	26.26	
2	    40	46.26	
1	    19	29.96	
2	    19	53.26	
1	    31	31.56	
1	    37	47.56	
1	    36	76.17	
2	    36	134.58	
105.3821	-6.1539	17.2	16
1	    37	11.79	
2	    37	20.69	
1	    24	14.89	
2	    24	26.79	
1	    6	14.69	
2	    6	26.19	
1	    40	19.09	
2	    40	36.29	
1	    19	25.69	
2	    19	45.69	
1	    32	26.59	
1	    33	27.49	
1	    34	31.39	
1	    38	34.39	
1	    25	45.19	
2	    25	75.01	
108.179	-8.3523	9.8	13
1	    41	15.72	
2	    41	23.12	
1	    36	19.42	
2	    36	29.72	
1	    27	24.42	
2	    27	40.02	
1	    25	30.28	
2	    25	50.42	
1	    33	38.02	
2	    33	62.42	
1	    32	40.52	
1	    24	50.32	
1	    37	49.52	
108.8876	-7.1178	250.0	12
1	    27	31.79	
2	    27	56.69	
1	    36	35.69	
1	    25	36.59	
2	    25	65.57	
1	    32	44.29	
1	    24	51.59	
1	    37	54.39	
1	    40	72.39	
1	    34	79.89	
1	    38	80.29	
1	    43	92.49	
103.167	-4.2481	16.2	19
1	    16	5.29	
2	    16	8.79	
1	    43	10.59	
2	    43	18.09	
1	    38	19.69	
2	    38	34.49	
1	    34	22.19	
2	    34	38.89	
1	    31	25.69	
2	    31	46.89	
1	    19	31.19	
2	    19	58.49	
1	    40	32.09	
2	    40	56.59	
1	    6	39.09	
2	    6	73.79	
1	    37	53.79	
1	    24	54.39	
1	    25	76.99	
102.9742	-4.7984	68.9	23
2	    16	18.98	
1	    16	11.19	
1	    34	19.08	
2	    34	35.68	
1	    43	21.38	
2	    43	38.68	
1	    38	22.38	
2	    38	40.28	
1	    40	26.08	
1	    19	30.58	
1	    6	36.08	
1	    37	47.28	
1	    24	50.38	
1	    1	58.08	
1	    32	61.58	
1	    33	62.98	
1	    25	74.43	
2	    25	135.88	
1	    18	81.38	
1	    36	78.59	
2	    36	138.24	
1	    41	87.68	
1	    27	93.28	
106.8196	-9.7873	35.0	21
1	    36	36.56	
2	    36	65.46	
1	    41	38.26	
2	    41	68.36	
1	    33	40.96	
2	    33	73.96	
1	    25	45.86	
2	    25	80.96	
1	    27	48.46	
2	    27	85.16	
1	    32	49.16	
1	    37	49.96	
1	    1	53.46	
1	    24	54.86	
1	    6	68.16	
1	    40	69.46	
1	    19	76.56	
1	    34	78.46	
1	    38	84.56	
1	    16	93.76	
1	    43	97.36	
103.5727	-6.1142	10.0	14
1	    40	17.3	
1	    34	20.8	
1	    38	29.1	
1	    19	30.1	
1	    6	30.1	
1	    16	32.7	
1	    37	34.4	
1	    43	38.5	
1	    24	43.8	
1	    25	63.72	
2	    25	117.8	
1	    36	66.97	
1	    41	76.7	
1	    27	82.8	
103.6919	-6.1492	0.2	15
1	    40	20.41	
2	    40	33.21	
1	    34	23.91	
2	    34	39.21	
1	    38	32.21	
2	    38	54.71	
1	    19	33.71	
2	    19	56.21	
1	    6	32.81	
2	    6	54.91	
1	    16	35.63	
1	    37	37.91	
1	    43	41.41	
1	    25	71.56	
1	    36	73.33	
103.9659	-4.94	10.9	17
1	    34	4.58	
2	    34	7.98	
1	    38	8.88	
2	    38	15.18	
1	    40	16.38	
1	    19	17.48	
2	    19	30.98	
1	    16	21.38	
2	    16	37.08	
1	    43	21.58	
1	    6	25.88	
1	    37	41.98	
1	    24	42.78	
1	    31	43.78	
1	    25	68.43	
2	    25	128.6	
1	    36	72.88	
106.2556	-7.5374	100.0	19
1	    33	12.4	
1	    37	18.5	
1	    1	24.0	
1	    24	23.5	
1	    25	25.65	
2	    25	46.3	
1	    36	23.56	
2	    36	41.56	
1	    41	32.5	
1	    18	34.5	
1	    6	36.6	
1	    40	40.0	
1	    27	40.3	
1	    19	45.9	
1	    34	49.8	
1	    38	54.1	
1	    16	65.21	
2	    16	113.6	
1	    31	84.8	
103.4251	-5.3591	81.6	22
1	    34	16.72	
2	    34	28.12	
1	    40	20.72	
2	    40	34.62	
1	    16	21.12	
2	    16	31.42	
1	    38	21.62	
2	    38	37.02	
1	    19	27.22	
1	    43	27.22	
2	    43	46.92	
1	    6	30.72	
1	    31	40.22	
2	    31	70.52	
1	    37	40.32	
1	    24	43.82	
1	    33	52.32	
1	    25	67.82	
1	    36	71.23	
2	    36	122.27	
1	    41	80.42	
1	    27	85.22	
106.6694	-6.683	16.5	19
1	    33	4.97	
1	    1	9.57	
1	    24	13.77	
1	    25	18.67	
1	    37	16.77	
2	    37	30.57	
1	    36	23.85	
2	    36	42.32	
1	    18	28.67	
1	    6	33.07	
1	    41	35.27	
1	    27	39.87	
1	    40	39.97	
1	    19	44.77	
1	    34	50.87	
1	    38	52.67	
1	    43	68.27	
1	    16	68.87	
1	    31	84.97	
104.7585	-4.4449	200.0	10
1	    19	29.82	
1	    38	30.12	
1	    34	31.82	
1	    40	32.32	
1	    43	35.92	
1	    16	38.52	
1	    37	42.72	
1	    31	50.32	
1	    41	73.72	
1	    27	77.82	
106.0776	-7.3303	50.3	19
1	    33	11.09	
2	    33	20.69	
1	    37	14.79	
2	    37	25.99	
1	    24	20.29	
1	    1	21.89	
1	    25	27.09	
2	    25	46.69	
1	    36	27.39	
1	    6	33.79	
1	    40	37.39	
1	    41	36.79	
2	    41	62.39	
1	    19	43.89	
1	    27	43.89	
1	    34	47.69	
1	    38	52.09	
1	    16	64.89	
1	    43	65.39	
104.9795	-6.4311	65.5	23
1	    37	13.57	
2	    37	23.87	
1	    40	18.47	
2	    40	32.27	
1	    6	19.87	
1	    24	20.37	
2	    24	36.37	
1	    19	26.87	
2	    19	47.67	
1	    33	27.57	
1	    34	28.67	
2	    34	50.17	
1	    38	34.17	
2	    25	79.14	
1	    25	42.67	
1	    16	44.14	
2	    16	77.59	
1	    43	45.87	
1	    36	45.57	
2	    36	78.78	
1	    41	54.57	
1	    27	61.67	
1	    31	64.27	
105.8864	-7.472	47.5	19
1	    33	13.86	
2	    33	23.66	
1	    37	16.16	
2	    37	26.76	
1	    24	22.86	
2	    24	39.86	
1	    25	29.86	
2	    25	54.36	
1	    36	29.76	
2	    36	51.26	
1	    40	38.06	
2	    40	66.16	
1	    41	38.16	
2	    41	64.96	
1	    19	43.96	
1	    27	47.56	
2	    27	82.06	
1	    34	47.16	
1	    38	52.36	
108.5499	-8.791	30.3	12
1	    41	17.43	
2	    41	29.53	
1	    36	23.53	
2	    36	40.43	
1	    27	26.83	
2	    27	46.53	
2	    25	61.05	
1	    25	35.83	
1	    33	40.03	
2	    33	71.13	
1	    37	53.03	
2	    37	91.13	
103.6048	-6.424	31.0	25
1	    40	21.51	
2	    40	37.41	
1	    34	25.71	
2	    34	44.81	
1	    6	32.01	
2	    6	56.41	
1	    19	33.41	
2	    19	58.41	
1	    38	33.11	
2	    38	56.61	
1	    37	33.01	
1	    16	33.61	
2	    16	54.67	
1	    24	40.01	
1	    43	41.41	
1	    33	48.41	
1	    1	47.61	
1	    15	51.31	
2	    25	106.21	
1	    25	62.11	
1	    36	63.57	
2	    36	108.44	
1	    18	69.21	
1	    41	74.81	
1	    27	80.41	
105.9082	-7.4944	58.2	24
1	    33	13.77	
2	    33	25.47	
1	    37	16.07	
2	    37	29.67	
1	    24	23.67	
2	    24	41.57	
1	    1	25.57	
1	    25	30.44	
2	    25	54.27	
2	    36	53.47	
1	    36	28.55	
1	    6	36.27	
2	    6	62.47	
1	    40	37.17	
2	    40	66.87	
1	    41	38.17	
1	    19	43.47	
2	    19	77.27	
1	    27	46.07	
1	    34	46.87	
2	    34	84.37	
1	    38	51.67	
1	    16	61.59	
1	    43	64.37	
103.5846	-6.0902	10.5	13
1	    40	19.96	
2	    40	33.56	
1	    34	22.46	
2	    34	37.66	
1	    19	31.96	
2	    19	53.66	
1	    6	31.66	
2	    6	52.56	
1	    37	35.66	
2	    37	62.26	
1	    43	40.46	
1	    31	55.06	
1	    25	62.93	
105.1903	-6.6693	49.0	14
1	    37	10.76	
2	    37	18.76	
1	    24	18.76	
1	    40	22.36	
2	    40	40.86	
1	    15	28.36	
1	    34	33.46	
2	    34	58.86	
1	    38	35.96	
1	    25	41.66	
1	    36	42.26	
